DDO Code,DDO Name,Budget Code,Allotment Serial No,Allotment Date,Allotment ID,Alloted Amount,Expenditure,Surrender/Withdrwal,Deduct Amount,Balance
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,3,16-Apr-16,907,2954,2954,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,1,16-Apr-16,908,790210,790210,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,2,16-Apr-16,909,940348,940348,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,3,16-Apr-16,910,54999,54999,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,4,16-Apr-16,911,1000,1000,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,1,25-May-16,1746,223090,223090,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,2,25-May-16,1747,278863,278863,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,3,25-May-16,1748,15469,15469,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,1,28-Jun-16,3297,247522,247522,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,2,28-Jun-16,3298,81929,81929,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,3,28-Jun-16,3299,48469,48469,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,1,28-Jun-16,3300,100000,100000,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,1,25-Jun-16,3256,579306,579306,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,2,25-Jun-16,3257,124389,124389,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,3,25-Jun-16,3258,123213,123213,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,1,27-Jun-16,3271,75000,75000,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,2,27-Jun-16,3272,50000,50000,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,3,27-Jun-16,3273,25000,25000,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,1,27-May-16,2129,316517,316517,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,1,08-Jun-16,2995,12000,12000,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,1,08-Jun-16,2998,15000,15000,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,1,08-Jun-16,3017,7000,7000,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,1,08-Jun-16,3020,20000,20000,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,1,07-Jun-16,2969,65000,65000,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,1,18-Apr-16,931,129412,122212,7200,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,1,09-Mar-17,6216,920,0,920,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,2,09-Mar-17,6217,11805,10449,1356,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,3,09-Mar-17,6218,295,0,295,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,1,14-Mar-17,6266,5,5,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,1,08-Aug-16,3660,30000,30000,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,1,27-Sep-16,4093,42020,42020,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,2,27-Sep-16,4094,11460,11460,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,3,27-Sep-16,4095,3820,3820,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,1,20-Dec-16,4746,1378000,1378000,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,2,20-Dec-16,4747,344500,344500,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,3,20-Dec-16,4748,344500,344500,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,4,23-Jul-16,3564,12672,12672,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,6,23-Jul-16,3565,98000,98000,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,3,23-Jul-16,3566,28760,28760,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,2,23-Jul-16,3567,7200,7200,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,1,23-Jul-16,3568,150000,150000,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,5,23-Jul-16,3569,4034,4034,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,1,31-Aug-16,3814,120000,0,120000,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,1,06-Jan-17,4869,28374,14553,13821,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,1,06-Feb-17,5560,14595,14595,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,1,09-Aug-16,3670,8000,8000,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,1,09-Aug-16,3675,40000,40000,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,1,16-Jul-16,3529,4450,4450,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,1,16-Jul-16,3530,1850,1850,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,1,28-Jan-17,5372,25831,25831,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,2,28-Jan-17,5373,28249,28249,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,3,28-Jan-17,5374,2886,2726,160,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,4,28-Jan-17,5375,16257,16257,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,6,28-Jan-17,5376,133870,133870,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,5,28-Jan-17,5377,94950,94950,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,1,28-Jan-17,5378,4282,4282,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,2,28-Jan-17,5379,692,344,348,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,1,28-Jan-17,5380,12853,12853,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,1,27-Aug-16,3785,5000,5000,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,1,31-Aug-16,3802,150000,150000,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,1,23-Sep-16,4031,3098971,0,3098971,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,2,23-Sep-16,4032,2163,0,2163,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-136-0-1-0,1,03-Sep-16,3839,210000,210000,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-403-0-1-0,1,25-Sep-16,4069,22423,22423,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-403-0-1-0,2,25-Sep-16,4070,1392,1392,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-403-0-1-0,3,25-Sep-16,4071,362,362,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-403-0-1-0,7,25-Sep-16,4072,862,862,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-403-0-1-0,5,25-Sep-16,4073,569,569,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-403-0-1-0,6,25-Sep-16,4074,981,981,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-001-0310-01003-403-0-1-0,4,25-Sep-16,4075,2859,2859,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-119-0519-01003-136-0-1-0,1,25-Sep-16,4076,9120,9120,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-119-0519-01003-156-0-1-0,2,25-Sep-16,4077,16638,16638,0,0,0
BLGAGR007,"Deputy Director of Horticulture,Bolangir",23-2401-00-119-0519-01003-403-0-1-0,3,25-Sep-16,4078,603,603,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-136-0-1-0,1,12-Apr-16,861,2000000,2000000,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-156-0-1-0,2,12-Apr-16,862,2700000,2700000,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-403-0-1-0,3,12-Apr-16,863,65000,65000,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,4,12-Apr-16,864,13520,13520,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,5,12-Apr-16,865,3360,3360,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,6,12-Apr-16,866,460000,460000,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,7,12-Apr-16,867,26400,26400,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,8,12-Apr-16,868,10000,0,0,0,10000
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,9,12-Apr-16,869,550,0,0,0,550
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,10,12-Apr-16,870,3000,3000,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,11,12-Apr-16,871,11200,11200,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,12,12-Apr-16,872,6060,6060,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,13,12-Apr-16,873,1050,1050,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,14,12-Apr-16,874,1400,1400,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,1,18-Apr-16,920,167200,167200,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,2,18-Apr-16,921,225720,225720,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,3,18-Apr-16,922,10032,10032,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,4,18-Apr-16,923,1170,1170,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,5,18-Apr-16,924,400,0,400,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,6,18-Apr-16,925,2125,2125,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,1,27-May-16,2050,235000,234560,0,0,440
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,2,27-May-16,2051,296000,296000,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,3,27-May-16,2052,24000,23156,0,0,844
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,4,27-May-16,2053,1000,1000,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,5,27-May-16,2054,2000,2000,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,1,07-Jun-16,2957,958800,424543,534257,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,2,07-Jun-16,2958,1294400,549581,732817,0,12002
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,3,07-Jun-16,2959,50000,19936,30064,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,4,07-Jun-16,2960,5750,5750,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,5,07-Jun-16,2961,2000,0,2000,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,6,07-Jun-16,2962,21300,21300,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,7,07-Jun-16,2963,15000,0,15000,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,1,19-Apr-16,990,47000,47000,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,2,19-Apr-16,991,59000,59000,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,3,19-Apr-16,992,5000,5000,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,4,19-Apr-16,993,200,200,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,5,19-Apr-16,994,500,500,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,1,22-Jun-16,3224,750000,750000,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,1,22-Jun-16,3227,950000,950000,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,2,22-Jun-16,3228,300000,300000,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,1,19-Apr-16,1000,26500,26500,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,2,19-Apr-16,1001,35775,35775,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,3,19-Apr-16,1002,1590,1590,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,4,19-Apr-16,1003,186,186,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,2,29-Jun-16,3324,678500,678500,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,1,29-Jun-16,3325,671500,671500,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,3,29-Jun-16,3326,3750000,3750000,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,1,28-May-16,2224,1293257,1293257,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,2,28-May-16,2225,9026743,5618810,3355250,0,52683
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,3,28-May-16,2226,13216436,8777314,4439122,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,4,28-May-16,2227,715564,506392,99735,0,109437
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,5,28-May-16,2228,273100,273100,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,6,28-May-16,2229,246900,195600,51300,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,7,28-May-16,2230,20200,20200,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,8,28-May-16,2231,36800,36800,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,9,28-May-16,2232,12314,2114,10200,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,10,28-May-16,2233,3686,1774,0,0,1912
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,11,28-May-16,2234,2300000,2300000,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,12,28-May-16,2235,132000,132000,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,13,28-May-16,2236,15000,0,15000,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,14,28-May-16,2237,5000,0,5000,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,15,28-May-16,2238,50000,0,0,0,50000
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,16,28-May-16,2239,2750,0,0,0,2750
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,17,28-May-16,2240,15000,15000,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,18,28-May-16,2241,22667,22667,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,19,28-May-16,2242,3333,3333,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,20,28-May-16,2243,5500,5500,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,21,28-May-16,2244,20000,20000,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,22,28-May-16,2245,4000,4000,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,23,28-May-16,2246,6000,6000,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,1,21-Jul-16,3548,290000,290000,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,1,21-Jul-16,3550,40000,40000,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,1,23-Feb-17,5910,200000,193034,0,0,6966
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,2,09-Nov-16,4449,8000,8000,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,1,09-Nov-16,4450,22000,22000,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,1,02-Feb-17,5453,6399,6399,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,2,02-Feb-17,5454,10903,10903,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,5,02-Feb-17,5455,130000,130000,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,4,02-Feb-17,5456,24398,24398,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,3,02-Feb-17,5457,256800,256800,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,1,20-Mar-17,6352,40000,39425,0,0,575
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,1,20-Mar-17,6353,5000,4544,0,0,456
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,2,20-Mar-17,6354,2100,2039,0,0,61
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,1,30-Jul-16,3621,225000,180000,0,0,45000
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,1,17-Jan-17,5015,5000,5000,0,0,0
BLGAGR008,District Agriculture Officer Bolangir,23-2401-00-001-0309-01003-516-0-1-0,1,31-Jan-17,5424,14000,12948,0,0,1052
BLGAGR009,District Agriculture Officer Titilagarh,23-2401-00-001-0309-01003-136-0-1-0,1,11-Apr-16,131,1700000,1700000,0,0,0
BLGAGR009,District Agriculture Officer Titilagarh,23-2401-00-001-0309-01003-156-0-1-0,2,11-Apr-16,132,2295000,2295000,0,0,0
BLGAGR009,District Agriculture Officer Titilagarh,23-2401-00-001-0309-01003-403-0-1-0,3,11-Apr-16,133,45500,45500,0,0,0
BLGAGR009,District Agriculture Officer Titilagarh,23-2401-00-001-0309-01003-516-0-1-0,4,11-Apr-16,134,12675,12675,0,0,0
BLGAGR009,District Agriculture Officer Titilagarh,23-2401-00-001-0309-01003-523-0-1-0,5,11-Apr-16,135,3360,3360,0,0,0
BLGAGR009,District Agriculture Officer Titilagarh,23-2401-00-001-0309-01004-000-0-1-0,6,11-Apr-16,136,436000,436000,0,0,0
BLGAGR009,District Agriculture Officer Titilagarh,23-2401-00-001-0309-06001-000-0-1-0,7,11-Apr-16,137,26400,26400,0,0,0
BLGAGR009,District Agriculture Officer Titilagarh,23-2401-00-001-0309-07001-000-0-1-0,8,11-Apr-16,138,20000,0,20000,0,0
BLGAGR009,District Agriculture Officer Titilagarh,23-2401-00-001-0309-08001-074-0-1-0,9,11-Apr-16,139,7500,7500,0,0,0
BLGAGR009,District Agriculture Officer Titilagarh,23-2401-00-001-0309-08001-149-0-1-0,10,11-Apr-16,140,1650,0,1650,0,0
BLGAGR009,District Agriculture Officer Titilagarh,23-2401-00-001-0309-08001-149-0-1-0,11,11-Apr-16,141,1350,1350,0,0,0
BLGAGR009,District Agriculture Officer Titilagarh,23-2401-00-001-0309-08001-149-0-1-0,12,11-Apr-16,142,8000,8000,0,0,0
BLGAGR009,District Agriculture Officer Titilagarh,23-2401-00-001-0309-08001-149-0-1-0,13,11-Apr-16,143,5280,5280,0,0,0
BLGAGR009,District Agriculture Officer Titilagarh,23-2401-00-001-0309-08001-149-0-1-0,14,11-Apr-16,144,525,525,0,0,0
BLGAGR009,District Agriculture Officer Titilagarh,23-2401-00-001-0309-08001-149-0-1-0,15,11-Apr-16,145,600,600,0,0,0
BLGAGR009,District Agriculture Officer Titilagarh,23-2401-00-001-0309-08001-149-0-1-0,1,18-Apr-16,167,63200,63200,0,0,0
BLGAGR009,District Agriculture Officer Titilagarh,23-2401-00-001-0309-08001-149-0-1-0,2,18-Apr-16,168,85320,85320,0,0,0
BLGAGR009,District Agriculture Officer Titilagarh,23-2401-00-001-0309-08001-149-0-1-0,3,18-Apr-16,169,3792,0,0,0,3792
BLGAGR009,District Agriculture Officer Titilagarh,23-2401-00-001-0309-08001-149-0-1-0,4,18-Apr-16,170,442,442,0,0,0
BLGAGR009,District Agriculture Officer Titilagarh,23-2401-00-001-0309-08001-149-0-1-0,5,18-Apr-16,171,400,0,400,0,0
BLGAGR009,District Agriculture Officer Titilagarh,23-2401-00-001-0309-08001-149-0-1-0,6,18-Apr-16,172,425,425,0,0,0
BLGAGR009,District Agriculture Officer Titilagarh,23-2401-00-001-0309-08001-149-0-1-0,1,07-Jun-16,634,312840,8990,0,0,303850
BLGAGR009,District Agriculture Officer Titilagarh,23-2401-00-001-0309-08001-149-0-1-0,2,07-Jun-16,635,422300,9971,0,0,412329
BLGAGR009,District Agriculture Officer Titilagarh,23-2401-00-001-0309-08001-149-0-1-0,3,07-Jun-16,636,17400,0,16000,0,1400
BLGAGR009,District Agriculture Officer Titilagarh,23-2401-00-001-0309-08001-149-0-1-0,4,07-Jun-16,637,2160,2160,0,0,0
BLGAGR009,District Agriculture Officer Titilagarh,23-2401-00-001-0309-08001-149-0-1-0,5,07-Jun-16,638,2000,0,2000,0,0
BLGAGR009,District Agriculture Officer Titilagarh,23-2401-00-001-0309-08001-149-0-1-0,6,07-Jun-16,639,2100,2100,0,0,0
BLGAGR009,District Agriculture Officer Titilagarh,23-2401-00-001-0309-08001-149-0-1-0,7,07-Jun-16,640,6000,6000,0,0,0
